candidate_id,params_json,parameter_hash
P291_0458,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",dff87081d8499c34
P291_0459,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",a85244f67209e5df
P291_0460,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",65c2fff93022a216
P291_0461,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",7c6c1216305a9e44
P291_0462,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",d924f74188ec1190
P291_0463,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",d167a5b00760d94b
P291_0464,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",28c385f4673ba4a8
P291_0465,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",4e423ca50fffd50e
P291_0466,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",466d312e8841c37c
P291_0467,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",96372bac28080f7f
P291_0468,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",8ad91fe27af93dbb
P291_0469,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",6bca47d40c2279b9
P291_0470,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",c3a5a0db3fdcf4a1
P291_0471,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",f13b6cf2bea167ed
P291_0472,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",d77c843430f0a5c8
P291_0473,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",9dbf5cdb9b4cd60c
P291_0474,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",7c6e75f3f3aa6d60
P291_0475,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",7e29f2b0d72e5b55
P291_0476,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",d92e0735dde38b11
P291_0477,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",b4db5da609d614ac
P291_0478,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",ce6dfb842c521f48
P291_0479,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",19908997372030c9
P291_0480,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",6687d59187e22e8e
P291_0481,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",8abf8ac5634e3330
P291_0482,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":0.75,""wick_min"":0.35}",67a16973b997cdc7
P291_0483,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",2008e9a38fa3f457
P291_0484,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.0,""wick_min"":0.35}",abb0e2265d0990e1
P291_0485,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",b175d60b074a6ffb
P291_0486,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":0.8,""vwap_dev_atr"":1.25,""wick_min"":0.35}",2c9b4ecf926cb641
P291_0487,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",c52a4fa216cc44c4
P291_0488,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",8f5a84895e2f0729
P291_0489,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",2a9782249a908a10
P291_0490,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",9bc8e2bdc8a0b042
P291_0491,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",eb38e94cfdfb31cb
P291_0492,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",e2efc8ed1f99db43
P291_0493,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",4a8e3f12a58ec444
P291_0494,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",1a841d2e50f47bb8
P291_0495,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",9bd1e331aa220d59
P291_0496,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",bd9d6367456c2d8b
P291_0497,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",c9eddf4a38a37473
P291_0498,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",c99edd26483836c2
P291_0499,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",cea29416564c878e
P291_0500,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",6966220e969346cd
P291_0501,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",3a4b66cfd5e79fd0
P291_0502,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",bf82be731af50e23
P291_0503,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",c6207967acafe125
P291_0504,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",ad67a4f8e31a97cd
P291_0505,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",620994e64bb94047
P291_0506,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",d864862f9f9a9643
P291_0507,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",7c3f3b5330b86373
P291_0508,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",9656e1c0cff33e40
P291_0509,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",a651ccd2e4931791
P291_0510,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",a5569c4b65b5f4df
P291_0511,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",9dbf3d5c93a0b766
P291_0512,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",b1ae567c59e41685
P291_0513,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",3054dd7b165c119d
P291_0514,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",daba61957c620caf
P291_0515,"{""body_min"":0.35,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",c4b4ed748d37b836
P291_0516,"{""body_min"":0.35,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.15}",8b8954492db0a85b
P291_0517,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",77d48efb5aecb8ad
P291_0518,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.15}",cffd6dae25cd0a9f
P291_0519,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0003,""min_expected_r"":1.2,""ny_expected_r"":1.8,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.15}",d475bcd07fff0d45
